SVCCD,Description,GROSS CHARGE,As of Date,DISCOUNTED CASH PRICE INPATIENT ,DISCOUNTED CASH PRICE OUTPATIENT ,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,Anthem BCBS ,United Healthcare,Anthem Mittal Steel ,Cigna ,Anthem US Steel ,Aetna ,Medpartners,Multiplan/PHCS,Humana ,Sagamore ,Local 697 PNA ,MHS Ambetter Exchange ,Anthem Exchange ,MD Wise Exchange,Anthem Medicaid ,MHS Medicaid ,MD Wise ,Caresource ,Aetna Medicare ,Anthem MA ,Humana MA,United healthcare MA 
1061270,P-INS-RPL GEN SNGL,41096,10/28/2020,14794.56,20548,3657.544,29383.64,9493.176,8383.584,10150.712,11835.648,9780.848,7150.704,6534.264,16150.728,29383.64,20383.616,8630.16,5671.248,9575.368,18698.68,5835.632,5917.824,6287.688,6452.072,3780.832,3904.12,3863.024,3657.544
1061271,P-INS-RPL GEN DUAL,47835,10/28/2020,17220.6,23917.5,4257.315,34202.025,11049.885,9758.34,11815.245,13776.48,11384.73,8323.29,7605.765,18799.155,34202.025,23726.16,10045.35,6601.23,11145.555,21764.925,6792.57,6888.24,7318.755,7510.095,4400.82,4544.325,4496.49,4257.315
1061272,P-UPGRD SNG TO DUAL,58420,10/28/2020,21031.2,29210,5199.38,41770.3,13495.02,11917.68,14429.74,16824.96,13903.96,10165.08,9288.78,22959.06,41770.3,28976.32,12268.2,8061.96,13611.86,26581.1,8295.64,8412.48,8938.26,9171.94,5374.64,5549.9,5491.48,5199.38
1061273,P-REPOS RA-RV LEAD,9778,10/28/2020,3520.08,4889,870.242,6991.27,2258.718,1994.712,2415.166,2816.064,2327.164,1701.372,1554.702,3842.754,6991.27,4849.888,2053.38,1349.364,2278.274,4448.99,1388.476,1408.032,1496.034,1535.146,899.576,928.91,919.132,870.242
1061274,P-INS LEAD SNGL,29627,10/28/2020,10665.72,14813.5,2636.803,21183.305,6843.837,6043.908,7317.869,8532.576,7051.226,5155.098,4710.693,11643.411,21183.305,14694.992,6221.67,4088.526,6903.091,13480.285,4207.034,4266.288,4532.931,4651.439,2725.684,2814.565,2784.938,2636.803
1061275,P-INS LEAD DUAL,29627,10/28/2020,10665.72,14813.5,2636.803,21183.305,6843.837,6043.908,7317.869,8532.576,7051.226,5155.098,4710.693,11643.411,21183.305,14694.992,6221.67,4088.526,6903.091,13480.285,4207.034,4266.288,4532.931,4651.439,2725.684,2814.565,2784.938,2636.803
1061278,P-REVSE POCKET PACE,9306,10/28/2020,3350.16,4653,828.234,6653.79,2149.686,1898.424,2298.582,2680.128,2214.828,1619.244,1479.654,3657.258,6653.79,4615.776,1954.26,1284.228,2168.298,4234.23,1321.452,1340.064,1423.818,1461.042,856.152,884.07,874.764,828.234
1061279,P-REVSE POCKET ICD,10234,10/28/2020,3684.24,5117,910.826,7317.31,2364.054,2087.736,2527.798,2947.392,2435.692,1780.716,1627.206,4021.962,7317.31,5076.064,2149.14,1412.292,2384.522,4656.47,1453.228,1473.696,1565.802,1606.738,941.528,972.23,961.996,910.826
1061280,P-INS LV LEAD EXIST,33821,10/28/2020,12175.56,16910.5,3010.069,24182.015,7812.651,6899.484,8353.787,9740.448,8049.398,5884.854,5377.539,13291.653,24182.015,16775.216,7102.41,4667.298,7880.293,15388.555,4802.582,4870.224,5174.613,5309.897,3111.532,3212.995,3179.174,3010.069
1061282,P-REPOS LV LEAD EXIS,9778,10/28/2020,3520.08,4889,870.242,6991.27,2258.718,1994.712,2415.166,2816.064,2327.164,1701.372,1554.702,3842.754,6991.27,4849.888,2053.38,1349.364,2278.274,4448.99,1388.476,1408.032,1496.034,1535.146,899.576,928.91,919.132,870.242
1061283,P-REMOV PACE GEN,14667,10/28/2020,5280.12,7333.5,1305.363,10486.905,3388.077,2992.068,3622.749,4224.096,3490.746,2552.058,2332.053,5764.131,10486.905,7274.832,3080.07,2024.046,3417.411,6673.485,2082.714,2112.048,2244.051,2302.719,1349.364,1393.365,1378.698,1305.363
1061284,"P-REMOV LEAD, SNG",14667,10/28/2020,5280.12,7333.5,1305.363,10486.905,3388.077,2992.068,3622.749,4224.096,3490.746,2552.058,2332.053,5764.131,10486.905,7274.832,3080.07,2024.046,3417.411,6673.485,2082.714,2112.048,2244.051,2302.719,1349.364,1393.365,1378.698,1305.363
1061285,"P-REMOV LEAD, DUAL",17446,10/28/2020,6280.56,8723,1552.694,12473.89,4030.026,3558.984,4309.162,5024.448,4152.148,3035.604,2773.914,6856.278,12473.89,8653.216,3663.66,2407.548,4064.918,7937.93,2477.332,2512.224,2669.238,2739.022,1605.032,1657.37,1639.924,1552.694
1061286,P-REMOV ICD GEN,14667,10/28/2020,5280.12,7333.5,1305.363,10486.905,3388.077,2992.068,3622.749,4224.096,3490.746,2552.058,2332.053,5764.131,10486.905,7274.832,3080.07,2024.046,3417.411,6673.485,2082.714,2112.048,2244.051,2302.719,1349.364,1393.365,1378.698,1305.363
1061287,P-REMOV ICD LEAD,10860,10/28/2020,3909.6,5430,966.54,7764.9,2508.66,2215.44,2682.42,3127.68,2584.68,1889.64,1726.74,4267.98,7764.9,5386.56,2280.6,1498.68,2530.38,4941.3,1542.12,1563.84,1661.58,1705.02,999.12,1031.7,1020.84,966.54
1061288,P-IMPLNT LOOP REC,29024,10/28/2020,10448.64,14512,2583.136,20752.16,6704.544,5920.896,7168.928,8358.912,6907.712,5050.176,4614.816,11406.432,20752.16,14395.904,6095.04,4005.312,6762.592,13205.92,4121.408,4179.456,4440.672,4556.768,2670.208,2757.28,2728.256,2583.136
1061289,P-REMOV LOOP REC,3420,10/28/2020,1231.2,1710,304.38,2445.3,790.02,697.68,844.74,984.96,813.96,595.08,543.78,1344.06,2445.3,1696.32,718.2,471.96,796.86,1556.1,485.64,492.48,523.26,536.94,314.64,324.9,321.48,304.38
1061290,P-ANLYZ PACE SYSTAC,1130,10/28/2020,406.8,565,100.57,807.95,261.03,230.52,279.11,325.44,268.94,196.62,179.67,444.09,807.95,560.48,237.3,155.94,263.29,514.15,160.46,162.72,172.89,177.41,103.96,107.35,106.22,100.57
1061295,S-INTRO NDL CATH VEI,254,10/28/2020,91.44,127,22.606,181.61,58.674,51.816,62.738,73.152,60.452,44.196,40.386,99.822,181.61,125.984,53.34,35.052,59.182,115.57,36.068,36.576,38.862,39.878,23.368,24.13,23.876,22.606
1061297,S-INJ VENOGRAPHY,285,10/28/2020,102.6,142.5,25.365,203.775,65.835,58.14,70.395,82.08,67.83,49.59,45.315,112.005,203.775,141.36,59.85,39.33,66.405,129.675,40.47,41.04,43.605,44.745,26.22,27.075,26.79,25.365
1061298,S-INTROCATH VENACAVA,1072,10/28/2020,385.92,536,95.408,766.48,247.632,218.688,264.784,308.736,255.136,186.528,170.448,421.296,766.48,531.712,225.12,147.936,249.776,487.76,152.224,154.368,164.016,168.304,98.624,101.84,100.768,95.408
1061299,S-INTROCATH VEN 1ST,1190,10/28/2020,428.4,595,105.91,850.85,274.89,242.76,293.93,342.72,283.22,207.06,189.21,467.67,850.85,590.24,249.9,164.22,277.27,541.45,168.98,171.36,182.07,186.83,109.48,113.05,111.86,105.91
1061300,S-INTROCATH VEN 2ND,1190,10/28/2020,428.4,595,105.91,850.85,274.89,242.76,293.93,342.72,283.22,207.06,189.21,467.67,850.85,590.24,249.9,164.22,277.27,541.45,168.98,171.36,182.07,186.83,109.48,113.05,111.86,105.91
1061301,S-INTROCATH RHRT-PUL,1254,10/28/2020,451.44,627,111.606,896.61,289.674,255.816,309.738,361.152,298.452,218.196,199.386,492.822,896.61,621.984,263.34,173.052,292.182,570.57,178.068,180.576,191.862,196.878,115.368,119.13,117.876,111.606
1061302,S-INTROCATH R L PULM,2812,10/28/2020,1012.32,1406,250.268,2010.58,649.572,573.648,694.564,809.856,669.256,489.288,447.108,1105.116,2010.58,1394.752,590.52,388.056,655.196,1279.46,399.304,404.928,430.236,441.484,258.704,267.14,264.328,250.268
1061303,S-INTROCATH SEGPULM,1743,10/28/2020,627.48,871.5,155.127,1246.245,402.633,355.572,430.521,501.984,414.834,303.282,277.137,684.999,1246.245,864.528,366.03,240.534,406.119,793.065,247.506,250.992,266.679,273.651,160.356,165.585,163.842,155.127
1061306,IC-XTRCRAN VERT STNT,24521,10/28/2020,8827.56,12260.5,2182.369,17532.515,5664.351,5002.284,6056.687,7062.048,5835.998,4266.654,3898.839,9636.753,17532.515,12162.416,5149.41,3383.898,5713.393,11157.055,3481.982,3531.024,3751.713,3849.797,2255.932,2329.495,2304.974,2182.369
1061322,S-CATH EXTREM ART,1699,10/28/2020,611.64,849.5,151.211,1214.785,392.469,346.596,419.653,489.312,404.362,295.626,270.141,667.707,1214.785,842.704,356.79,234.462,395.867,773.045,241.258,244.656,259.947,266.743,156.308,161.405,159.706,151.211
1061325,S-INTROCATH AORTA,2494,10/28/2020,897.84,1247,221.966,1783.21,576.114,508.776,616.018,718.272,593.572,433.956,396.546,980.142,1783.21,1237.024,523.74,344.172,581.102,1134.77,354.148,359.136,381.582,391.558,229.448,236.93,234.436,221.966
1061326,S-THORACIC 1ST ORDER,1699,10/28/2020,611.64,849.5,151.211,1214.785,392.469,346.596,419.653,489.312,404.362,295.626,270.141,667.707,1214.785,842.704,356.79,234.462,395.867,773.045,241.258,244.656,259.947,266.743,156.308,161.405,159.706,151.211
1061327,S-THORACIC 2ND ORDER,1699,10/28/2020,611.64,849.5,151.211,1214.785,392.469,346.596,419.653,489.312,404.362,295.626,270.141,667.707,1214.785,842.704,356.79,234.462,395.867,773.045,241.258,244.656,259.947,266.743,156.308,161.405,159.706,151.211
1061328,S-THORACIC 3RD ORDER,1699,10/28/2020,611.64,849.5,151.211,1214.785,392.469,346.596,419.653,489.312,404.362,295.626,270.141,667.707,1214.785,842.704,356.79,234.462,395.867,773.045,241.258,244.656,259.947,266.743,156.308,161.405,159.706,151.211
1061329,S-THORACIC ADD ORDER,1699,10/28/2020,611.64,849.5,151.211,1214.785,392.469,346.596,419.653,489.312,404.362,295.626,270.141,667.707,1214.785,842.704,356.79,234.462,395.867,773.045,241.258,244.656,259.947,266.743,156.308,161.405,159.706,151.211
1061330,S-ABDOMEN 1ST ORDER,1699,10/28/2020,611.64,849.5,151.211,1214.785,392.469,346.596,419.653,489.312,404.362,295.626,270.141,667.707,1214.785,842.704,356.79,234.462,395.867,773.045,241.258,244.656,259.947,266.743,156.308,161.405,159.706,151.211
1061331,S-ABDOMEN 2ND ORDER,1699,10/28/2020,611.64,849.5,151.211,1214.785,392.469,346.596,419.653,489.312,404.362,295.626,270.141,667.707,1214.785,842.704,356.79,234.462,395.867,773.045,241.258,244.656,259.947,266.743,156.308,161.405,159.706,151.211
1061332,S-ABDOMEN 3RD ORDER,1699,10/28/2020,611.64,849.5,151.211,1214.785,392.469,346.596,419.653,489.312,404.362,295.626,270.141,667.707,1214.785,842.704,356.79,234.462,395.867,773.045,241.258,244.656,259.947,266.743,156.308,161.405,159.706,151.211
1061334,S-DECLOT VASC DEV,1586,10/28/2020,570.96,793,141.154,1133.99,366.366,323.544,391.742,456.768,377.468,275.964,252.174,623.298,1133.99,786.656,333.06,218.868,369.538,721.63,225.212,228.384,242.658,249.002,145.912,150.67,149.084,141.154
1061360,IR-ANGIO VISCERAL SE,7464,10/28/2020,2687.04,3732,664.296,5336.76,1724.184,1522.656,1843.608,2149.632,1776.432,1298.736,1186.776,2933.352,5336.76,3702.144,1567.44,1030.032,1739.112,3396.12,1059.888,1074.816,1141.992,1171.848,686.688,709.08,701.616,664.296
1061367,IR-ANGIO INTERN MAMM,4653,10/28/2020,1675.08,2326.5,414.117,3326.895,1074.843,949.212,1149.291,1340.064,1107.414,809.622,739.827,1828.629,3326.895,2307.888,977.13,642.114,1084.149,2117.115,660.726,670.032,711.909,730.521,428.076,442.035,437.382,414.117
1061370,IR-EMBOLIZATION THER,9988,10/28/2020,3595.68,4994,888.932,7141.42,2307.228,2037.552,2467.036,2876.544,2377.144,1737.912,1588.092,3925.284,7141.42,4954.048,2097.48,1378.344,2327.204,4544.54,1418.296,1438.272,1528.164,1568.116,918.896,948.86,938.872,888.932
1061372,IR-ANGIO EXIST CATH,1264,10/28/2020,455.04,632,112.496,903.76,291.984,257.856,312.208,364.032,300.832,219.936,200.976,496.752,903.76,626.944,265.44,174.432,294.512,575.12,179.488,182.016,193.392,198.448,116.288,120.08,118.816,112.496
1061374,IR-REMVLOBSTR VENOUS,910,10/28/2020,327.6,455,80.99,650.65,210.21,185.64,224.77,262.08,216.58,158.34,144.69,357.63,650.65,451.36,191.1,125.58,212.03,414.05,129.22,131.04,139.23,142.87,83.72,86.45,85.54,80.99
1061375,IR-REMVLOBSTR LUMEN,910,10/28/2020,327.6,455,80.99,650.65,210.21,185.64,224.77,262.08,216.58,158.34,144.69,357.63,650.65,451.36,191.1,125.58,212.03,414.05,129.22,131.04,139.23,142.87,83.72,86.45,85.54,80.99
1061377,IR-INTRAVASC US INI,4312,10/28/2020,1552.32,2156,383.768,3083.08,996.072,879.648,1065.064,1241.856,1026.256,750.288,685.608,1694.616,3083.08,2138.752,905.52,595.056,1004.696,1961.96,612.304,620.928,659.736,676.984,396.704,409.64,405.328,383.768
1061388,IR-TRANSCATH BX,7592,10/28/2020,2733.12,3796,675.688,5428.28,1753.752,1548.768,1875.224,2186.496,1806.896,1321.008,1207.128,2983.656,5428.28,3765.632,1594.32,1047.696,1768.936,3454.36,1078.064,1093.248,1161.576,1191.944,698.464,721.24,713.648,675.688
1061396,"EP-CARDIOVER,INTERN",4206,10/28/2020,1514.16,2103,374.334,3007.29,971.586,858.024,1038.882,1211.328,1001.028,731.844,668.754,1652.958,3007.29,2086.176,883.26,580.428,979.998,1913.73,597.252,605.664,643.518,660.342,386.952,399.57,395.364,374.334
1061398,EP-HIS BUNDLE REC,29437,10/28/2020,10597.32,14718.5,2619.893,21047.455,6799.947,6005.148,7270.939,8477.856,7006.006,5122.038,4680.483,11568.741,21047.455,14600.752,6181.77,4062.306,6858.821,13393.835,4180.054,4238.928,4503.861,4621.609,2708.204,2796.515,2767.078,2619.893
1061401,EP-MAP TACHY,16902,10/28/2020,6084.72,8451,1504.278,12084.93,3904.362,3448.008,4174.794,4867.776,4022.676,2940.948,2687.418,6642.486,12084.93,8383.392,3549.42,2332.476,3938.166,7690.41,2400.084,2433.888,2586.006,2653.614,1554.984,1605.69,1588.788,1504.278
1061404,EP-MAP ADD,16902,10/28/2020,6084.72,8451,1504.278,12084.93,3904.362,3448.008,4174.794,4867.776,4022.676,2940.948,2687.418,6642.486,12084.93,8383.392,3549.42,2332.476,3938.166,7690.41,2400.084,2433.888,2586.006,2653.614,1554.984,1605.69,1588.788,1504.278
1061409,EP-COMP EP W- ARRY,23654,10/28/2020,8515.44,11827,2105.206,16912.61,5464.074,4825.416,5842.538,6812.352,5629.652,4115.796,3760.986,9296.022,16912.61,11732.384,4967.34,3264.252,5511.382,10762.57,3358.868,3406.176,3619.062,3713.678,2176.168,2247.13,2223.476,2105.206
1061410,"EP-LA PACING, ADD",15772,10/28/2020,5677.92,7886,1403.708,11276.98,3643.332,3217.488,3895.684,4542.336,3753.736,2744.328,2507.748,6198.396,11276.98,7822.912,3312.12,2176.536,3674.876,7176.26,2239.624,2271.168,2413.116,2476.204,1451.024,1498.34,1482.568,1403.708
1061411,"EP-LV PACING, ADD",15772,10/28/2020,5677.92,7886,1403.708,11276.98,3643.332,3217.488,3895.684,4542.336,3753.736,2744.328,2507.748,6198.396,11276.98,7822.912,3312.12,2176.536,3674.876,7176.26,2239.624,2271.168,2413.116,2476.204,1451.024,1498.34,1482.568,1403.708
1061412,EP-PROG STIM IV DRUG,16902,10/28/2020,6084.72,8451,1504.278,12084.93,3904.362,3448.008,4174.794,4867.776,4022.676,2940.948,2687.418,6642.486,12084.93,8383.392,3549.42,2332.476,3938.166,7690.41,2400.084,2433.888,2586.006,2653.614,1554.984,1605.69,1588.788,1504.278
1061418,HEART FLOW MEASURE,15188,10/28/2020,5467.68,7594,1351.732,10859.42,3508.428,3098.352,3751.436,4374.144,3614.744,2642.712,2414.892,5968.884,10859.42,7533.248,3189.48,2095.944,3538.804,6910.54,2156.696,2187.072,2323.764,2384.516,1397.296,1442.86,1427.672,1351.732
1061419,HEART FLOW MEAS ADD,2020,10/28/2020,727.2,1010,179.78,1444.3,466.62,412.08,498.94,581.76,480.76,351.48,321.18,793.86,1444.3,1001.92,424.2,278.76,470.66,919.1,286.84,290.88,309.06,317.14,185.84,191.9,189.88,179.78
1061423,IR-VENACAVAGRAM SUP,4453,10/28/2020,1603.08,2226.5,396.317,3183.895,1028.643,908.412,1099.891,1282.464,1059.814,774.822,708.027,1750.029,3183.895,2208.688,935.13,614.514,1037.549,2026.115,632.326,641.232,681.309,699.121,409.676,423.035,418.582,396.317
1061424,IR-VENACAVAGRAM INF,7464,10/28/2020,2687.04,3732,664.296,5336.76,1724.184,1522.656,1843.608,2149.632,1776.432,1298.736,1186.776,2933.352,5336.76,3702.144,1567.44,1030.032,1739.112,3396.12,1059.888,1074.816,1141.992,1171.848,686.688,709.08,701.616,664.296
1061447,S-INJ W FLUR CV DEV,923,10/28/2020,332.28,461.5,82.147,659.945,213.213,188.292,227.981,265.824,219.674,160.602,146.757,362.739,659.945,457.808,193.83,127.374,215.059,419.965,131.066,132.912,141.219,144.911,84.916,87.685,86.762,82.147
1061448,S-PRIM ART MECH THRO,28159,10/28/2020,10137.24,14079.5,2506.151,20133.685,6504.729,5744.436,6955.273,8109.792,6701.842,4899.666,4477.281,11066.487,20133.685,13966.864,5913.39,3885.942,6561.047,12812.345,3998.578,4054.896,4308.327,4420.963,2590.628,2675.105,2646.946,2506.151
1061451,S-VENOUS MECH THROMB,28016,10/28/2020,10085.76,14008,2493.424,20031.44,6471.696,5715.264,6919.952,8068.608,6667.808,4874.784,4454.544,11010.288,20031.44,13895.936,5883.36,3866.208,6527.728,12747.28,3978.272,4034.304,4286.448,4398.512,2577.472,2661.52,2633.504,2493.424
1061452,S-VENOUS M THROMB AD,28159,10/28/2020,10137.24,14079.5,2506.151,20133.685,6504.729,5744.436,6955.273,8109.792,6701.842,4899.666,4477.281,11066.487,20133.685,13966.864,5913.39,3885.942,6561.047,12812.345,3998.578,4054.896,4308.327,4420.963,2590.628,2675.105,2646.946,2506.151
1061453,S-REVISION TIPS,50574,10/28/2020,18206.64,25287,4501.086,36160.41,11682.594,10317.096,12491.778,14565.312,12036.612,8799.876,8041.266,19875.582,36160.41,25084.704,10620.54,6979.212,11783.742,23011.17,7181.508,7282.656,7737.822,7940.118,4652.808,4804.53,4753.956,4501.086
1061454,P-INSERT ICD GEN,99999,10/28/2020,35999.64,49999.5,8899.911,71499.285,23099.769,20399.796,24699.753,28799.712,23799.762,17399.826,15899.841,39299.607,71499.285,49599.504,20999.79,13799.862,23299.767,45499.545,14199.858,14399.856,15299.847,15699.843,9199.908,9499.905,9399.906,8899.911
1061456,TRANS STEN CCA W EPS,28453,10/28/2020,10243.08,14226.5,2532.317,20343.895,6572.643,5804.412,7027.891,8194.464,6771.814,4950.822,4524.027,11182.029,20343.895,14112.688,5975.13,3926.514,6629.549,12946.115,4040.326,4097.232,4353.309,4467.121,2617.676,2703.035,2674.582,2532.317
1061457,TRAN STNT CCA WO EPS,28453,10/28/2020,10243.08,14226.5,2532.317,20343.895,6572.643,5804.412,7027.891,8194.464,6771.814,4950.822,4524.027,11182.029,20343.895,14112.688,5975.13,3926.514,6629.549,12946.115,4040.326,4097.232,4353.309,4467.121,2617.676,2703.035,2674.582,2532.317
1061464,IR-VENGRM JUGULAR,5651,10/28/2020,2034.36,2825.5,502.939,4040.465,1305.381,1152.804,1395.797,1627.488,1344.938,983.274,898.509,2220.843,4040.465,2802.896,1186.71,779.838,1316.683,2571.205,802.442,813.744,864.603,887.207,519.892,536.845,531.194,502.939
1061465,S-INS CVAD PORT GT 5,9244,10/28/2020,3327.84,4622,822.716,6609.46,2135.364,1885.776,2283.268,2662.272,2200.072,1608.456,1469.796,3632.892,6609.46,4585.024,1941.24,1275.672,2153.852,4206.02,1312.648,1331.136,1414.332,1451.308,850.448,878.18,868.936,822.716
1061467,S-INS-REP PACE-DEFIB,99999,10/28/2020,35999.64,49999.5,8899.911,71499.285,23099.769,20399.796,24699.753,28799.712,23799.762,17399.826,15899.841,39299.607,71499.285,49599.504,20999.79,13799.862,23299.767,45499.545,14199.858,14399.856,15299.847,15699.843,9199.908,9499.905,9399.906,8899.911
1061472,S-ART CATH CAN SAMPL,644,10/28/2020,231.84,322,57.316,460.46,148.764,131.376,159.068,185.472,153.272,112.056,102.396,253.092,460.46,319.424,135.24,88.872,150.052,293.02,91.448,92.736,98.532,101.108,59.248,61.18,60.536,57.316
1061473,CC-INS NT CVC GT 5YR,7920,10/28/2020,2851.2,3960,704.88,5662.8,1829.52,1615.68,1956.24,2280.96,1884.96,1378.08,1259.28,3112.56,5662.8,3928.32,1663.2,1092.96,1845.36,3603.6,1124.64,1140.48,1211.76,1243.44,728.64,752.4,744.48,704.88
1061479,NI-TEMP EXT PACE,1829,10/28/2020,658.44,914.5,162.781,1307.735,422.499,373.116,451.763,526.752,435.302,318.246,290.811,718.797,1307.735,907.184,384.09,252.402,426.157,832.195,259.718,263.376,279.837,287.153,168.268,173.755,171.926,162.781
1061480,NI-CARDIOVERSION,4050,10/28/2020,1458,2025,360.45,2895.75,935.55,826.2,1000.35,1166.4,963.9,704.7,643.95,1591.65,2895.75,2008.8,850.5,558.9,943.65,1842.75,575.1,583.2,619.65,635.85,372.6,384.75,380.7,360.45
1061501,CC-RHC,18355,10/28/2020,6607.8,9177.5,1633.595,13123.825,4240.005,3744.42,4533.685,5286.24,4368.49,3193.77,2918.445,7213.515,13123.825,9104.08,3854.55,2532.99,4276.715,8351.525,2606.41,2643.12,2808.315,2881.735,1688.66,1743.725,1725.37,1633.595
1061502,CC-LHC VENT PUNC,23396,10/28/2020,8422.56,11698,2082.244,16728.14,5404.476,4772.784,5778.812,6738.048,5568.248,4070.904,3719.964,9194.628,16728.14,11604.416,4913.16,3228.648,5451.268,10645.18,3322.232,3369.024,3579.588,3673.172,2152.432,2222.62,2199.224,2082.244
1061503,CC-R-L CATH LV PUNC,25820,10/28/2020,9295.2,12910,2297.98,18461.3,5964.42,5267.28,6377.54,7436.16,6145.16,4492.68,4105.38,10147.26,18461.3,12806.72,5422.2,3563.16,6016.06,11748.1,3666.44,3718.08,3950.46,4053.74,2375.44,2452.9,2427.08,2297.98
1061504,CC-ANGIO CORON ONLY,22022,10/28/2020,7927.92,11011,1959.958,15745.73,5087.082,4492.488,5439.434,6342.336,5241.236,3831.828,3501.498,8654.646,15745.73,10922.912,4624.62,3039.036,5131.126,10020.01,3127.124,3171.168,3369.366,3457.454,2026.024,2092.09,2070.068,1959.958
1061505,CC-S-I VNT ATR ANGIO,22301,10/28/2020,8028.36,11150.5,1984.789,15945.215,5151.531,4549.404,5508.347,6422.688,5307.638,3880.374,3545.859,8764.293,15945.215,11061.296,4683.21,3077.538,5196.133,10146.955,3166.742,3211.344,3412.053,3501.257,2051.692,2118.595,2096.294,1984.789
1061506,CC-R HRT CORONRY ART,21732,10/28/2020,7823.52,10866,1934.148,15538.38,5020.092,4433.328,5367.804,6258.816,5172.216,3781.368,3455.388,8540.676,15538.38,10779.072,4563.72,2999.016,5063.556,9888.06,3085.944,3129.408,3324.996,3411.924,1999.344,2064.54,2042.808,1934.148
1061507,CC-R HRT ART-GRF ANG,22010,10/28/2020,7923.6,11005,1958.89,15737.15,5084.31,4490.04,5436.47,6338.88,5238.38,3829.74,3499.59,8649.93,15737.15,10916.96,4622.1,3037.38,5128.33,10014.55,3125.42,3169.44,3367.53,3455.57,2024.92,2090.95,2068.94,1958.89
1061508,CC-L HRT ARTERY-VENT,26772,10/28/2020,9637.92,13386,2382.708,19141.98,6184.332,5461.488,6612.684,7710.336,6371.736,4658.328,4256.748,10521.396,19141.98,13278.912,5622.12,3694.536,6237.876,12181.26,3801.624,3855.168,4096.116,4203.204,2463.024,2543.34,2516.568,2382.708
1061509,CC-L HRT ART-GRF ANG,27299,10/28/2020,9827.64,13649.5,2429.611,19518.785,6306.069,5568.996,6742.853,7862.112,6497.162,4750.026,4340.541,10728.507,19518.785,13540.304,5732.79,3767.262,6360.667,12421.045,3876.458,3931.056,4176.747,4285.943,2511.508,2593.405,2566.106,2429.611
1061510,CC-R-L HRT ART-VENT,29198,10/28/2020,10511.28,14599,2598.622,20876.57,6744.738,5956.392,7211.906,8409.024,6949.124,5080.452,4642.482,11474.814,20876.57,14482.208,6131.58,4029.324,6803.134,13285.09,4146.116,4204.512,4467.294,4584.086,2686.216,2773.81,2744.612,2598.622
1061511,CC-R-L HRT ART-ANGIO,29726,10/28/2020,10701.36,14863,2645.614,21254.09,6866.706,6064.104,7342.322,8561.088,7074.788,5172.324,4726.434,11682.318,21254.09,14744.096,6242.46,4102.188,6926.158,13525.33,4221.092,4280.544,4548.078,4666.982,2734.792,2823.97,2794.244,2645.614
